seed,mode,agent_idx,cons,sec_count,n_sec_types,utility,tat_iters,converged
4,independent,18,430,424,6,14.101734169278533,500,false
4,independent,19,430,424,6,14.101734169278533,500,false
4,independent,20,430,424,6,14.101734169278533,500,false
5,correlated,1,294,224,12,12.179591845315162,500,false
5,correlated,2,294,224,12,12.179591845315162,500,false
5,correlated,3,294,224,12,12.179591845315162,500,false
5,correlated,4,294,224,12,12.179591845315162,500,false
5,correlated,5,294,224,12,12.179591845315162,500,false
5,correlated,6,294,224,12,12.179591845315162,500,false
5,correlated,7,294,224,12,12.179591845315162,500,false
5,correlated,8,294,224,12,12.179591845315162,500,false
5,correlated,9,294,224,12,12.179591845315162,500,false
5,correlated,10,294,224,12,12.179591845315162,500,false
5,correlated,11,294,224,12,12.179591845315162,500,false
5,correlated,12,294,224,12,12.179591845315162,500,false
5,correlated,13,294,224,12,12.179591845315162,500,false
5,correlated,14,294,224,12,12.179591845315162,500,false
5,correlated,15,294,224,12,12.179591845315162,500,false
5,correlated,16,294,224,12,12.179591845315162,500,false
5,correlated,17,294,224,12,12.179591845315162,500,false
5,correlated,18,294,224,12,12.179591845315162,500,false
5,correlated,19,294,224,12,12.179591845315162,500,false
5,correlated,20,294,224,12,12.179591845315162,500,false
5,independent,1,344,307,6,13.359807492678293,500,false
5,independent,2,344,307,6,13.359807492678293,500,false
5,independent,3,344,307,6,13.359807492678293,500,false
5,independent,4,344,307,6,13.359807492678293,500,false
5,independent,5,344,307,6,13.359807492678293,500,false
5,independent,6,344,307,6,13.359807492678293,500,false
5,independent,7,344,307,6,13.359807492678293,500,false
5,independent,8,344,307,6,13.359807492678293,500,false
5,independent,9,344,307,6,13.359807492678293,500,false
5,independent,10,344,307,6,13.359807492678293,500,false
5,independent,11,344,307,6,13.359807492678293,500,false
5,independent,12,344,307,6,13.359807492678293,500,false
5,independent,13,344,307,6,13.359807492678293,500,false
5,independent,14,344,307,6,13.359807492678293,500,false
5,independent,15,344,307,6,13.359807492678293,500,false
5,independent,16,344,307,6,13.359807492678293,500,false
5,independent,17,344,307,6,13.359807492678293,500,false
5,independent,18,344,307,6,13.359807492678293,500,false
5,independent,19,344,307,6,13.359807492678293,500,false
5,independent,20,344,307,6,13.359807492678293,500,false
6,correlated,1,308,271,13,12.446420261974996,500,false
6,correlated,2,308,271,13,12.446420261974996,500,false
6,correlated,3,308,271,13,12.446420261974996,500,false
6,correlated,4,308,271,13,12.446420261974996,500,false
6,correlated,5,308,271,13,12.446420261974996,500,false
6,correlated,6,308,271,13,12.446420261974996,500,false
6,correlated,7,308,271,13,12.446420261974996,500,false
6,correlated,8,308,271,13,12.446420261974996,500,false
6,correlated,9,308,271,13,12.446420261974996,500,false
6,correlated,10,308,271,13,12.446420261974996,500,false
6,correlated,11,308,271,13,12.446420261974996,500,false
6,correlated,12,308,271,13,12.446420261974996,500,false
6,correlated,13,308,271,13,12.446420261974996,500,false
6,correlated,14,308,271,13,12.446420261974996,500,false
6,correlated,15,308,271,13,12.446420261974996,500,false
6,correlated,16,308,271,13,12.446420261974996,500,false
6,correlated,17,308,271,13,12.446420261974996,500,false
6,correlated,18,308,271,13,12.446420261974996,500,false
6,correlated,19,308,271,13,12.446420261974996,500,false
6,correlated,20,308,271,13,12.446420261974996,500,false
6,independent,1,404,391,4,13.944064777424545,500,false
6,independent,2,404,391,4,13.944064777424545,500,false
6,independent,3,404,391,4,13.944064777424545,500,false
6,independent,4,404,391,4,13.944064777424545,500,false
6,independent,5,404,391,4,13.944064777424545,500,false
6,independent,6,404,391,4,13.944064777424545,500,false
6,independent,7,404,391,4,13.944064777424545,500,false
6,independent,8,404,391,4,13.944064777424545,500,false
6,independent,9,404,391,4,13.944064777424545,500,false
6,independent,10,404,391,4,13.944064777424545,500,false
6,independent,11,404,391,4,13.944064777424545,500,false
6,independent,12,404,391,4,13.944064777424545,500,false
6,independent,13,404,391,4,13.944064777424545,500,false
6,independent,14,404,391,4,13.944064777424545,500,false
6,independent,15,404,391,4,13.944064777424545,500,false
6,independent,16,404,391,4,13.944064777424545,500,false
6,independent,17,404,391,4,13.944064777424545,500,false
6,independent,18,404,391,4,13.944064777424545,500,false
6,independent,19,404,391,4,13.944064777424545,500,false
6,independent,20,404,391,4,13.944064777424545,500,false
7,correlated,1,309,265,13,12.487525008724113,500,false
7,correlated,2,309,265,13,12.487525008724113,500,false
7,correlated,3,309,265,13,12.487525008724113,500,false
7,correlated,4,309,265,13,12.487525008724113,500,false
7,correlated,5,309,265,13,12.487525008724113,500,false
7,correlated,6,309,265,13,12.487525008724113,500,false
7,correlated,7,309,265,13,12.487525008724113,500,false
7,correlated,8,309,265,13,12.487525008724113,500,false
7,correlated,9,309,265,13,12.487525008724113,500,false
7,correlated,10,309,265,13,12.487525008724113,500,false
7,correlated,11,309,265,13,12.487525008724113,500,false
7,correlated,12,309,265,13,12.487525008724113,500,false
7,correlated,13,309,265,13,12.487525008724113,500,false
7,correlated,14,309,265,13,12.487525008724113,500,false
7,correlated,15,309,265,13,12.487525008724113,500,false
7,correlated,16,309,265,13,12.487525008724113,500,false
7,correlated,17,309,265,13,12.487525008724113,500,false
7,correlated,18,309,265,13,12.487525008724113,500,false
7,correlated,19,309,265,13,12.487525008724113,500,false
7,correlated,20,309,265,13,12.487525008724113,500,false
7,independent,1,391,380,6,13.884282610115713,500,false
7,independent,2,391,380,6,13.884282610115713,500,false
7,independent,3,391,380,6,13.884282610115713,500,false
7,independent,4,391,380,6,13.884282610115713,500,false
7,independent,5,391,380,6,13.884282610115713,500,false
7,independent,6,391,380,6,13.884282610115713,500,false
7,independent,7,391,380,6,13.884282610115713,500,false
7,independent,8,391,380,6,13.884282610115713,500,false
7,independent,9,391,380,6,13.884282610115713,500,false
7,independent,10,391,380,6,13.884282610115713,500,false
7,independent,11,391,380,6,13.884282610115713,500,false
7,independent,12,391,380,6,13.884282610115713,500,false
7,independent,13,391,380,6,13.884282610115713,500,false
7,independent,14,391,380,6,13.884282610115713,500,false
7,independent,15,391,380,6,13.884282610115713,500,false
7,independent,16,391,380,6,13.884282610115713,500,false
7,independent,17,391,380,6,13.884282610115713,500,false
7,independent,18,391,380,6,13.884282610115713,500,false
7,independent,19,391,380,6,13.884282610115713,500,false
7,independent,20,391,380,6,13.884282610115713,500,false
8,correlated,1,309,272,11,12.554431371285325,500,false
8,correlated,2,309,272,11,12.554431371285325,500,false
8,correlated,3,309,272,11,12.554431371285325,500,false
8,correlated,4,309,272,11,12.554431371285325,500,false
8,correlated,5,309,272,11,12.554431371285325,500,false
8,correlated,6,309,272,11,12.554431371285325,500,false
8,correlated,7,309,272,11,12.554431371285325,500,false
8,correlated,8,309,272,11,12.554431371285325,500,false
8,correlated,9,309,272,11,12.554431371285325,500,false
8,correlated,10,309,272,11,12.554431371285325,500,false
8,correlated,11,309,272,11,12.554431371285325,500,false
8,correlated,12,309,272,11,12.554431371285325,500,false
8,correlated,13,309,272,11,12.554431371285325,500,false
8,correlated,14,309,272,11,12.554431371285325,500,false
8,correlated,15,309,272,11,12.554431371285325,500,false
8,correlated,16,309,272,11,12.554431371285325,500,false
8,correlated,17,309,272,11,12.554431371285325,500,false
8,correlated,18,309,272,11,12.554431371285325,500,false
8,correlated,19,309,272,11,12.554431371285325,500,false
8,correlated,20,309,272,11,12.554431371285325,500,false
8,independent,1,422,420,3,14.17444992951442,500,false
8,independent,2,422,420,3,14.17444992951442,500,false
8,independent,3,422,420,3,14.17444992951442,500,false
8,independent,4,422,420,3,14.17444992951442,500,false
8,independent,5,422,420,3,14.17444992951442,500,false
8,independent,6,422,420,3,14.17444992951442,500,false
8,independent,7,422,420,3,14.17444992951442,500,false
8,independent,8,422,420,3,14.17444992951442,500,false
8,independent,9,422,420,3,14.17444992951442,500,false
8,independent,10,422,420,3,14.17444992951442,500,false
8,independent,11,422,420,3,14.17444992951442,500,false
8,independent,12,422,420,3,14.17444992951442,500,false
8,independent,13,422,420,3,14.17444992951442,500,false
8,independent,14,422,420,3,14.17444992951442,500,false
8,independent,15,422,420,3,14.17444992951442,500,false
8,independent,16,422,420,3,14.17444992951442,500,false
8,independent,17,422,420,3,14.17444992951442,500,false
8,independent,18,422,420,3,14.17444992951442,500,false
8,independent,19,422,420,3,14.17444992951442,500,false
8,independent,20,422,420,3,14.17444992951442,500,false
9,correlated,1,291,207,13,11.867075045839716,500,false
9,correlated,2,291,207,13,11.867075045839716,500,false
9,correlated,3,291,207,13,11.867075045839716,500,false
9,correlated,4,291,207,13,11.867075045839716,500,false
9,correlated,5,291,207,13,11.867075045839716,500,false
9,correlated,6,291,207,13,11.867075045839716,500,false
9,correlated,7,291,207,13,11.867075045839716,500,false
9,correlated,8,291,207,13,11.867075045839716,500,false
9,correlated,9,291,207,13,11.867075045839716,500,false
9,correlated,10,291,207,13,11.867075045839716,500,false
9,correlated,11,291,207,13,11.867075045839716,500,false
9,correlated,12,291,207,13,11.867075045839716,500,false
9,correlated,13,291,207,13,11.867075045839716,500,false
9,correlated,14,291,207,13,11.867075045839716,500,false
9,correlated,15,291,207,13,11.867075045839716,500,false
9,correlated,16,291,207,13,11.867075045839716,500,false
9,correlated,17,291,207,13,11.867075045839716,500,false
9,correlated,18,291,207,13,11.867075045839716,500,false
9,correlated,19,291,207,13,11.867075045839716,500,false
9,correlated,20,291,207,13,11.867075045839716,500,false
9,independent,1,379,358,5,13.757082504808398,500,false
9,independent,2,379,358,5,13.757082504808398,500,false
9,independent,3,379,358,5,13.757082504808398,500,false
9,independent,4,379,358,5,13.757082504808398,500,false
9,independent,5,379,358,5,13.757082504808398,500,false
9,independent,6,379,358,5,13.757082504808398,500,false
9,independent,7,379,358,5,13.757082504808398,500,false
9,independent,8,379,358,5,13.757082504808398,500,false
9,independent,9,379,358,5,13.757082504808398,500,false
9,independent,10,379,358,5,13.757082504808398,500,false
9,independent,11,379,358,5,13.757082504808398,500,false
9,independent,12,379,358,5,13.757082504808398,500,false
9,independent,13,379,358,5,13.757082504808398,500,false
9,independent,14,379,358,5,13.757082504808398,500,false
9,independent,15,379,358,5,13.757082504808398,500,false
9,independent,16,379,358,5,13.757082504808398,500,false
9,independent,17,379,358,5,13.757082504808398,500,false
9,independent,18,379,358,5,13.757082504808398,500,false
9,independent,19,379,358,5,13.757082504808398,500,false
9,independent,20,379,358,5,13.757082504808398,500,false
10,correlated,1,307,254,12,12.378540605755852,500,false
10,correlated,2,307,254,12,12.378540605755852,500,false
10,correlated,3,307,254,12,12.378540605755852,500,false
10,correlated,4,307,254,12,12.378540605755852,500,false
10,correlated,5,307,254,12,12.378540605755852,500,false
10,correlated,6,307,254,12,12.378540605755852,500,false
10,correlated,7,307,254,12,12.378540605755852,500,false
10,correlated,8,307,254,12,12.378540605755852,500,false
10,correlated,9,307,254,12,12.378540605755852,500,false
10,correlated,10,307,254,12,12.378540605755852,500,false
10,correlated,11,307,254,12,12.378540605755852,500,false
10,correlated,12,307,254,12,12.378540605755852,500,false
10,correlated,13,307,254,12,12.378540605755852,500,false
10,correlated,14,307,254,12,12.378540605755852,500,false
10,correlated,15,307,254,12,12.378540605755852,500,false
10,correlated,16,307,254,12,12.378540605755852,500,false
10,correlated,17,307,254,12,12.378540605755852,500,false
10,correlated,18,307,254,12,12.378540605755852,500,false
10,correlated,19,307,254,12,12.378540605755852,500,false
10,correlated,20,307,254,12,12.378540605755852,500,false
10,independent,1,421,420,5,14.100167455229508,500,false
10,independent,2,421,420,5,14.100167455229508,500,false
10,independent,3,421,420,5,14.100167455229508,500,false
10,independent,4,421,420,5,14.100167455229508,500,false
10,independent,5,421,420,5,14.100167455229508,500,false
10,independent,6,421,420,5,14.100167455229508,500,false
10,independent,7,421,420,5,14.100167455229508,500,false
10,independent,8,421,420,5,14.100167455229508,500,false
10,independent,9,421,420,5,14.100167455229508,500,false
10,independent,10,421,420,5,14.100167455229508,500,false
10,independent,11,421,420,5,14.100167455229508,500,false
10,independent,12,421,420,5,14.100167455229508,500,false
10,independent,13,421,420,5,14.100167455229508,500,false
10,independent,14,421,420,5,14.100167455229508,500,false
10,independent,15,421,420,5,14.100167455229508,500,false
10,independent,16,421,420,5,14.100167455229508,500,false
10,independent,17,421,420,5,14.100167455229508,500,false
10,independent,18,421,420,5,14.100167455229508,500,false
10,independent,19,421,420,5,14.100167455229508,500,false
10,independent,20,421,420,5,14.100167455229508,500,false
