seed,mode,sec_idx,sec_mean,sec_var,equil_price,total_demand,supply,excess,tat_iters,converged
29,correlated,2,4.927007572583054,4.927007572583054,23,60,20,40,500,false
29,correlated,10,1.4694942265706605,1.4694942265706605,6,40,20,20,500,false
29,correlated,18,3.619204023254387,3.619204023254387,16,0,20,-20,500,false
29,correlated,4,7.125825386844024,7.125825386844024,44,20,20,0,500,false
29,correlated,9,9.762956369762469,9.762956369762469,98,20,20,0,500,false
29,correlated,11,1.3891667467558515,1.3891667467558515,7,0,20,-20,500,false
29,correlated,15,7.375733041192831,7.375733041192831,49,20,20,0,500,false
29,correlated,3,5.068293208081947,5.068293208081947,26,0,20,-20,500,false
29,correlated,19,9.434730899741403,9.434730899741403,94,20,20,0,500,false
29,correlated,6,1.5318794553456905,1.5318794553456905,7,0,20,-20,500,false
29,correlated,12,1.432605079543778,1.432605079543778,8,0,20,-20,500,false
29,correlated,7,4.278998110284581,4.278998110284581,21,0,20,-20,500,false
29,correlated,16,2.7151427214051016,2.7151427214051016,11,60,20,40,500,false
29,correlated,5,2.080142268479586,2.080142268479586,9,0,20,-20,500,false
29,correlated,20,2.660338125938137,2.660338125938137,11,20,20,0,500,false
29,correlated,8,4.0352110992228365,4.0352110992228365,18,40,20,20,500,false
29,correlated,1,5.639080239948781,5.639080239948781,30,20,20,0,500,false
29,correlated,14,9.716571348943479,9.716571348943479,102,20,20,0,500,false
29,correlated,17,6.650376499453354,6.650376499453354,40,20,20,0,500,false
29,independent,13,2.8021156870982997,2.8021156870982997,11,120,20,100,500,false
29,independent,2,4.927007572583054,4.927007572583054,26,0,20,-20,500,false
29,independent,10,1.4694942265706605,1.4694942265706605,6,0,20,-20,500,false
29,independent,18,3.619204023254387,3.619204023254387,16,0,20,-20,500,false
29,independent,4,7.125825386844024,7.125825386844024,49,0,20,-20,500,false
29,independent,9,9.762956369762469,9.762956369762469,114,20,20,0,500,false
29,independent,11,1.3891667467558515,1.3891667467558515,9,0,20,-20,500,false
29,independent,15,7.375733041192831,7.375733041192831,55,0,20,-20,500,false
29,independent,3,5.068293208081947,5.068293208081947,27,0,20,-20,500,false
29,independent,19,9.434730899741403,9.434730899741403,99,40,20,20,500,false
29,independent,6,1.5318794553456905,1.5318794553456905,10,0,20,-20,500,false
29,independent,12,1.432605079543778,1.432605079543778,7,0,20,-20,500,false
29,independent,7,4.278998110284581,4.278998110284581,19,80,20,60,500,false
29,independent,16,2.7151427214051016,2.7151427214051016,13,0,20,-20,500,false
29,independent,5,2.080142268479586,2.080142268479586,9,0,20,-20,500,false
29,independent,20,2.660338125938137,2.660338125938137,11,0,20,-20,500,false
29,independent,8,4.0352110992228365,4.0352110992228365,20,0,20,-20,500,false
29,independent,1,5.639080239948781,5.639080239948781,30,40,20,20,500,false
29,independent,14,9.716571348943479,9.716571348943479,113,0,20,-20,500,false
29,independent,17,6.650376499453354,6.650376499453354,40,60,20,40,500,false
30,correlated,7,6.727825656108822,6.727825656108822,27,60,20,40,500,false
30,correlated,2,9.275526586486404,9.275526586486404,60,20,20,0,500,false
30,correlated,5,6.385669517140711,6.385669517140711,29,0,20,-20,500,false
30,correlated,19,6.932410247160854,6.932410247160854,28,60,20,40,500,false
30,correlated,10,1.71605307749322,1.71605307749322,7,0,20,-20,500,false
30,correlated,18,8.993950170178348,8.993950170178348,53,20,20,0,500,false
30,correlated,17,1.8864661050065004,1.8864661050065004,9,0,20,-20,500,false
30,correlated,4,1.0830238559905903,1.0830238559905903,5,0,20,-20,500,false
30,correlated,11,1.652872149725682,1.652872149725682,6,40,20,20,500,false
30,correlated,8,2.412878370051006,2.412878370051006,9,0,20,-20,500,false
30,correlated,12,9.425537692510925,9.425537692510925,67,20,20,0,500,false
30,correlated,9,8.061877222481284,8.061877222481284,40,20,20,0,500,false
30,correlated,20,4.269397524807665,4.269397524807665,18,0,20,-20,500,false
30,correlated,15,3.483825739879273,3.483825739879273,13,40,20,20,500,false
30,correlated,14,7.3638163720889285,7.3638163720889285,33,0,20,-20,500,false
30,correlated,1,6.620509230181131,6.620509230181131,31,0,20,-20,500,false
30,correlated,6,5.656646812701995,5.656646812701995,22,40,20,20,500,false
30,correlated,13,9.13554754088347,9.13554754088347,55,20,20,0,500,false
30,correlated,3,8.856821789797806,8.856821789797806,49,20,20,0,500,false
30,correlated,16,7.555904402028768,7.555904402028768,35,0,20,-20,500,false
30,independent,7,6.727825656108822,6.727825656108822,27,100,20,80,500,false
30,independent,2,9.275526586486404,9.275526586486404,64,20,20,0,500,false
30,independent,5,6.385669517140711,6.385669517140711,30,0,20,-20,500,false
30,independent,19,6.932410247160854,6.932410247160854,33,0,20,-20,500,false
30,independent,10,1.71605307749322,1.71605307749322,6,0,20,-20,500,false
30,independent,18,8.993950170178348,8.993950170178348,56,0,20,-20,500,false
30,independent,17,1.8864661050065004,1.8864661050065004,7,0,20,-20,500,false
30,independent,4,1.0830238559905903,1.0830238559905903,5,0,20,-20,500,false
30,independent,11,1.652872149725682,1.652872149725682,8,0,20,-20,500,false
30,independent,8,2.412878370051006,2.412878370051006,8,0,20,-20,500,false
30,independent,12,9.425537692510925,9.425537692510925,77,20,20,0,500,false
30,independent,9,8.061877222481284,8.061877222481284,40,60,20,40,500,false
30,independent,20,4.269397524807665,4.269397524807665,21,0,20,-20,500,false
30,independent,15,3.483825739879273,3.483825739879273,11,180,20,160,500,false
30,independent,14,7.3638163720889285,7.3638163720889285,33,0,20,-20,500,false
30,independent,1,6.620509230181131,6.620509230181131,32,0,20,-20,500,false
30,independent,6,5.656646812701995,5.656646812701995,24,0,20,-20,500,false
30,independent,13,9.13554754088347,9.13554754088347,58,40,20,20,500,false
30,independent,3,8.856821789797806,8.856821789797806,55,0,20,-20,500,false
30,independent,16,7.555904402028768,7.555904402028768,40,0,20,-20,500,false
31,correlated,19,4.865235982872233,4.865235982872233,20,0,20,-20,500,false
31,correlated,8,9.419122918126602,9.419122918126602,77,20,20,0,500,false
31,correlated,4,6.259836458011624,6.259836458011624,26,40,20,20,500,false
31,correlated,16,4.14686131110272,4.14686131110272,15,40,20,20,500,false
31,correlated,10,9.44195719466201,9.44195719466201,76,20,20,0,500,false
31,correlated,17,7.439883738372286,7.439883738372286,39,20,20,0,500,false
31,correlated,14,9.548394576682638,9.548394576682638,85,20,20,0,500,false
31,correlated,13,6.1613322541910405,6.1613322541910405,26,0,20,-20,500,false
31,correlated,5,1.7589207467486807,1.7589207467486807,6,60,20,40,500,false
31,correlated,3,1.5470834384391063,1.5470834384391063,7,0,20,-20,500,false
31,correlated,11,4.2017977936559845,4.2017977936559845,16,0,20,-20,500,false
31,correlated,12,5.062876987101549,5.062876987101549,19,60,20,40,500,false
31,correlated,15,2.854142109588347,2.854142109588347,11,0,20,-20,500,false
31,correlated,7,6.525299189335869,6.525299189335869,28,20,20,0,500,false
31,correlated,9,1.7279496544018516,1.7279496544018516,9,0,20,-20,500,false
31,correlated,18,6.072856912224654,6.072856912224654,25,20,20,0,500,false
31,correlated,6,3.6541373769217063,3.6541373769217063,13,40,20,20,500,false
31,correlated,2,5.755192743963505,5.755192743963505,24,0,20,-20,500,false
31,correlated,1,6.81792871088783,6.81792871088783,31,20,20,0,500,false
31,correlated,20,8.916731340840725,8.916731340840725,66,20,20,0,500,false
31,independent,19,4.865235982872233,4.865235982872233,20,0,20,-20,500,false
31,independent,8,9.419122918126602,9.419122918126602,81,0,20,-20,500,false
31,independent,4,6.259836458011624,6.259836458011624,33,0,20,-20,500,false
31,independent,16,4.14686131110272,4.14686131110272,15,0,20,-20,500,false
31,independent,10,9.44195719466201,9.44195719466201,80,40,20,20,500,false
31,independent,17,7.439883738372286,7.439883738372286,41,40,20,20,500,false
31,independent,14,9.548394576682638,9.548394576682638,90,20,20,0,500,false
31,independent,13,6.1613322541910405,6.1613322541910405,27,20,20,0,500,false
31,independent,5,1.7589207467486807,1.7589207467486807,7,0,20,-20,500,false
31,independent,3,1.5470834384391063,1.5470834384391063,6,0,20,-20,500,false
31,independent,11,4.2017977936559845,4.2017977936559845,15,100,20,80,500,false
31,independent,12,5.062876987101549,5.062876987101549,22,0,20,-20,500,false
31,independent,15,2.854142109588347,2.854142109588347,12,0,20,-20,500,false
31,independent,7,6.525299189335869,6.525299189335869,31,0,20,-20,500,false
31,independent,9,1.7279496544018516,1.7279496544018516,6,20,20,0,500,false
31,independent,18,6.072856912224654,6.072856912224654,28,0,20,-20,500,false
31,independent,6,3.6541373769217063,3.6541373769217063,15,0,20,-20,500,false
31,independent,2,5.755192743963505,5.755192743963505,23,100,20,80,500,false
31,independent,1,6.81792871088783,6.81792871088783,36,0,20,-20,500,false
31,independent,20,8.916731340840725,8.916731340840725,66,20,20,0,500,false
32,correlated,18,5.7769779344063545,5.7769779344063545,25,20,20,0,500,false
32,correlated,6,6.968576857260062,6.968576857260062,36,20,20,0,500,false
32,correlated,15,7.231921000880662,7.231921000880662,40,20,20,0,500,false
32,correlated,20,1.3501969404465914,1.3501969404465914,6,0,20,-20,500,false
32,correlated,16,7.399503847706858,7.399503847706858,44,20,20,0,500,false
32,correlated,12,4.995320030098063,4.995320030098063,20,120,20,100,500,false
32,correlated,9,3.5050613832368924,3.5050613832368924,15,0,20,-20,500,false
32,correlated,2,6.049354705472037,6.049354705472037,27,20,20,0,500,false
32,correlated,10,7.460495794175037,7.460495794175037,48,0,20,-20,500,false
32,correlated,3,4.515531557992492,4.515531557992492,21,0,20,-20,500,false
32,correlated,19,1.924120915994621,1.924120915994621,9,0,20,-20,500,false
32,correlated,5,7.191519842068447,7.191519842068447,39,20,20,0,500,false
32,correlated,8,2.9214774940064085,2.9214774940064085,13,0,20,-20,500,false
32,correlated,7,6.222395580330208,6.222395580330208,31,0,20,-20,500,false
32,correlated,1,6.130170478090734,6.130170478090734,28,20,20,0,500,false
32,correlated,11,6.046648538378139,6.046648538378139,27,20,20,0,500,false
32,correlated,4,1.951574023551324,1.951574023551324,9,0,20,-20,500,false
32,correlated,13,7.212388061079037,7.212388061079037,38,40,20,20,500,false
32,correlated,17,5.418121239633489,5.418121239633489,23,0,20,-20,500,false
32,correlated,14,8.540995661756721,8.540995661756721,90,20,20,0,500,false
32,independent,18,5.7769779344063545,5.7769779344063545,25,0,20,-20,500,false
32,independent,6,6.968576857260062,6.968576857260062,36,0,20,-20,500,false
32,independent,15,7.231921000880662,7.231921000880662,49,0,20,-20,500,false
32,independent,20,1.3501969404465914,1.3501969404465914,5,0,20,-20,500,false
32,independent,16,7.399503847706858,7.399503847706858,46,0,20,-20,500,false
32,independent,12,4.995320030098063,4.995320030098063,22,0,20,-20,500,false
32,independent,9,3.5050613832368924,3.5050613832368924,13,60,20,40,500,false
32,independent,2,6.049354705472037,6.049354705472037,33,0,20,-20,500,false
32,independent,10,7.460495794175037,7.460495794175037,48,20,20,0,500,false
32,independent,3,4.515531557992492,4.515531557992492,20,0,20,-20,500,false
32,independent,19,1.924120915994621,1.924120915994621,8,0,20,-20,500,false
32,independent,5,7.191519842068447,7.191519842068447,41,0,20,-20,500,false
32,independent,8,2.9214774940064085,2.9214774940064085,12,0,20,-20,500,false
32,independent,7,6.222395580330208,6.222395580330208,31,0,20,-20,500,false
32,independent,1,6.130170478090734,6.130170478090734,26,100,20,80,500,false
32,independent,11,6.046648538378139,6.046648538378139,29,0,20,-20,500,false
32,independent,4,1.951574023551324,1.951574023551324,7,60,20,40,500,false
32,independent,13,7.212388061079037,7.212388061079037,38,100,20,80,500,false
32,independent,17,5.418121239633489,5.418121239633489,22,40,20,20,500,false
32,independent,14,8.540995661756721,8.540995661756721,135,20,20,0,500,false
33,correlated,13,6.5108268082714,6.5108268082714,39,20,20,0,500,false
33,correlated,5,3.3404372207880395,3.3404372207880395,15,0,20,-20,500,false
33,correlated,19,2.482330322555426,2.482330322555426,10,100,20,80,500,false
33,correlated,10,2.7078765714441135,2.7078765714441135,13,0,20,-20,500,false
33,correlated,1,1.8898170115000246,1.8898170115000246,9,0,20,-20,500,false
33,correlated,2,7.963473367474623,7.963473367474623,64,20,20,0,500,false
33,correlated,8,1.54794561896739,1.54794561896739,8,0,20,-20,500,false
33,correlated,9,6.862877002162686,6.862877002162686,44,20,20,0,500,false
33,correlated,16,6.1072772487641185,6.1072772487641185,35,20,20,0,500,false
33,correlated,18,2.854302807904113,2.854302807904113,13,0,20,-20,500,false
33,correlated,17,2.9022924846572833,2.9022924846572833,12,60,20,40,500,false
33,correlated,6,8.400627641238977,8.400627641238977,74,20,20,0,500,false
33,correlated,14,2.539047589467879,2.539047589467879,12,0,20,-20,500,false
33,correlated,11,4.242764293521759,4.242764293521759,22,0,20,-20,500,false
33,correlated,15,8.090644099322356,8.090644099322356,67,20,20,0,500,false
33,correlated,20,5.502816595872069,5.502816595872069,30,20,20,0,500,false
33,correlated,7,1.1993077559000858,1.1993077559000858,5,20,20,0,500,false
33,correlated,3,5.475876752537519,5.475876752537519,29,40,20,20,500,false
33,correlated,12,9.852421822132102,9.852421822132102,121,20,20,0,500,false
33,correlated,4,2.2249445788150943,2.2249445788150943,10,0,20,-20,500,false
33,independent,13,6.5108268082714,6.5108268082714,43,0,20,-20,500,false
33,independent,5,3.3404372207880395,3.3404372207880395,19,0,20,-20,500,false
33,independent,19,2.482330322555426,2.482330322555426,12,0,20,-20,500,false
33,independent,10,2.7078765714441135,2.7078765714441135,11,60,20,40,500,false
33,independent,1,1.8898170115000246,1.8898170115000246,9,0,20,-20,500,false
33,independent,2,7.963473367474623,7.963473367474623,67,0,20,-20,500,false
33,independent,8,1.54794561896739,1.54794561896739,7,0,20,-20,500,false
33,independent,9,6.862877002162686,6.862877002162686,44,20,20,0,500,false
33,independent,16,6.1072772487641185,6.1072772487641185,36,0,20,-20,500,false
33,independent,18,2.854302807904113,2.854302807904113,15,0,20,-20,500,false
33,independent,17,2.9022924846572833,2.9022924846572833,12,40,20,20,500,false
33,independent,6,8.400627641238977,8.400627641238977,77,20,20,0,500,false
33,independent,14,2.539047589467879,2.539047589467879,11,0,20,-20,500,false
33,independent,11,4.242764293521759,4.242764293521759,21,0,20,-20,500,false
33,independent,15,8.090644099322356,8.090644099322356,67,40,20,20,500,false
33,independent,20,5.502816595872069,5.502816595872069,30,0,20,-20,500,false
33,independent,7,1.1993077559000858,1.1993077559000858,7,0,20,-20,500,false
33,independent,3,5.475876752537519,5.475876752537519,27,120,20,100,500,false
33,independent,12,9.852421822132102,9.852421822132102,148,20,20,0,500,false
33,independent,4,2.2249445788150943,2.2249445788150943,9,20,20,0,500,false
34,correlated,11,4.428153977441749,4.428153977441749,18,40,20,20,500,false
34,correlated,18,9.648115410666962,9.648115410666962,89,20,20,0,500,false
34,correlated,16,3.538295810732654,3.538295810732654,14,0,20,-20,500,false
34,correlated,14,7.484574031033347,7.484574031033347,36,40,20,20,500,false
34,correlated,6,7.093416520838688,7.093416520838688,35,0,20,-20,500,false
34,correlated,19,9.306390909877361,9.306390909877361,67,20,20,0,500,false
34,correlated,3,3.2790793344866134,3.2790793344866134,12,80,20,60,500,false
34,correlated,13,7.818782424187265,7.818782424187265,40,20,20,0,500,false
34,correlated,12,2.4786336152709314,2.4786336152709314,9,40,20,20,500,false
34,correlated,10,7.030996753282411,7.030996753282411,33,20,20,0,500,false
34,correlated,8,6.515994209710916,6.515994209710916,30,20,20,0,500,false
34,correlated,17,1.3915005260848226,1.3915005260848226,5,60,20,40,500,false
34,correlated,1,3.322493129089184,3.322493129089184,13,0,20,-20,500,false
34,correlated,20,2.602669650510049,2.602669650510049,11,0,20,-20,500,false
34,correlated,15,9.166695986051215,9.166695986051215,67,20,20,0,500,false
34,correlated,9,6.464430807645733,6.464430807645733,32,0,20,-20,500,false
34,correlated,7,8.270421530404759,8.270421530404759,49,20,20,0,500,false
34,correlated,5,2.34250678758675,2.34250678758675,10,0,20,-20,500,false
34,correlated,2,2.6950234903447474,2.6950234903447474,10,0,20,-20,500,false
34,correlated,4,7.058305210261703,7.058305210261703,33,20,20,0,500,false
34,independent,11,4.428153977441749,4.428153977441749,17,60,20,40,500,false
34,independent,18,9.648115410666962,9.648115410666962,108,20,20,0,500,false
34,independent,16,3.538295810732654,3.538295810732654,16,0,20,-20,500,false
34,independent,14,7.484574031033347,7.484574031033347,38,0,20,-20,500,false
34,independent,6,7.093416520838688,7.093416520838688,38,0,20,-20,500,false
34,independent,19,9.306390909877361,9.306390909877361,77,20,20,0,500,false
34,independent,3,3.2790793344866134,3.2790793344866134,15,0,20,-20,500,false
34,independent,13,7.818782424187265,7.818782424187265,40,100,20,80,500,false
34,independent,12,2.4786336152709314,2.4786336152709314,9,0,20,-20,500,false
34,independent,10,7.030996753282411,7.030996753282411,38,0,20,-20,500,false
34,independent,8,6.515994209710916,6.515994209710916,30,0,20,-20,500,false
34,independent,17,1.3915005260848226,1.3915005260848226,7,0,20,-20,500,false
34,independent,1,3.322493129089184,3.322493129089184,12,20,20,0,500,false
34,independent,20,2.602669650510049,2.602669650510049,9,100,20,80,500,false
34,independent,15,9.166695986051215,9.166695986051215,71,20,20,0,500,false
34,independent,9,6.464430807645733,6.464430807645733,29,40,20,20,500,false
34,independent,7,8.270421530404759,8.270421530404759,49,0,20,-20,500,false
34,independent,5,2.34250678758675,2.34250678758675,13,0,20,-20,500,false
34,independent,2,2.6950234903447474,2.6950234903447474,11,0,20,-20,500,false
34,independent,4,7.058305210261703,7.058305210261703,35,0,20,-20,500,false
35,correlated,10,6.105943095755866,6.105943095755866,27,0,20,-20,500,false
35,correlated,3,9.354823969035257,9.354823969035257,73,20,20,0,500,false
35,correlated,15,5.064390448022936,5.064390448022936,21,0,20,-20,500,false
35,correlated,20,7.707340688657644,7.707340688657644,40,20,20,0,500,false
35,correlated,12,4.512584047826282,4.512584047826282,19,0,20,-20,500,false
35,correlated,5,8.953342331458739,8.953342331458739,63,20,20,0,500,false
35,correlated,18,1.1127295567247006,1.1127295567247006,5,0,20,-20,500,false
35,correlated,17,9.226714105773276,9.226714105773276,72,20,20,0,500,false
35,correlated,2,1.3012503184777224,1.3012503184777224,5,20,20,0,500,false
35,correlated,11,4.862505101826269,4.862505101826269,19,40,20,20,500,false
35,correlated,1,4.959783491709569,4.959783491709569,19,80,20,60,500,false
35,correlated,4,1.1478693573942857,1.1478693573942857,5,0,20,-20,500,false
35,correlated,8,5.583747289546149,5.583747289546149,24,0,20,-20,500,false
35,correlated,6,3.5482844774563915,3.5482844774563915,15,0,20,-20,500,false
35,correlated,9,5.826600311330732,5.826600311330732,24,40,20,20,500,false
35,correlated,7,8.623728378992316,8.623728378992316,55,20,20,0,500,false
35,correlated,14,7.020987787894667,7.020987787894667,33,20,20,0,500,false
35,correlated,13,7.953565075398059,7.953565075398059,42,20,20,0,500,false
35,correlated,16,1.4027068127849613,1.4027068127849613,6,0,20,-20,500,false
35,correlated,19,7.202797006528951,7.202797006528951,35,20,20,0,500,false
35,independent,10,6.105943095755866,6.105943095755866,31,0,20,-20,500,false
35,independent,3,9.354823969035257,9.354823969035257,85,20,20,0,500,false
35,independent,15,5.064390448022936,5.064390448022936,22,0,20,-20,500,false
35,independent,20,7.707340688657644,7.707340688657644,40,80,20,60,500,false
35,independent,12,4.512584047826282,4.512584047826282,18,0,20,-20,500,false
35,independent,5,8.953342331458739,8.953342331458739,63,60,20,40,500,false
35,independent,18,1.1127295567247006,1.1127295567247006,4,80,20,60,500,false
35,independent,17,9.226714105773276,9.226714105773276,76,0,20,-20,500,false
35,independent,2,1.3012503184777224,1.3012503184777224,7,0,20,-20,500,false
35,independent,11,4.862505101826269,4.862505101826269,22,0,20,-20,500,false
35,independent,1,4.959783491709569,4.959783491709569,22,0,20,-20,500,false
35,independent,4,1.1478693573942857,1.1478693573942857,6,0,20,-20,500,false
35,independent,8,5.583747289546149,5.583747289546149,22,140,20,120,500,false
35,independent,6,3.5482844774563915,3.5482844774563915,14,0,20,-20,500,false
35,independent,9,5.826600311330732,5.826600311330732,24,0,20,-20,500,false
35,independent,7,8.623728378992316,8.623728378992316,60,0,20,-20,500,false
35,independent,14,7.020987787894667,7.020987787894667,37,0,20,-20,500,false
35,independent,13,7.953565075398059,7.953565075398059,47,0,20,-20,500,false
35,independent,16,1.4027068127849613,1.4027068127849613,6,0,20,-20,500,false
35,independent,19,7.202797006528951,7.202797006528951,39,0,20,-20,500,false
36,correlated,12,3.5725662932170263,3.5725662932170263,15,0,20,-20,500,false
36,correlated,5,1.6988257643754048,1.6988257643754048,6,40,20,20,500,false
36,correlated,13,8.467255591975011,8.467255591975011,63,20,20,0,500,false
36,correlated,20,4.878537960964271,4.878537960964271,21,20,20,0,500,false
36,correlated,1,2.5829961450123826,2.5829961450123826,10,0,20,-20,500,false
36,correlated,17,1.8522488028736945,1.8522488028736945,8,0,20,-20,500,false
36,correlated,11,1.7743742868481984,1.7743742868481984,6,120,20,100,500,false
36,correlated,15,4.835092457443037,4.835092457443037,20,80,20,60,500,false
36,correlated,7,6.905779830659716,6.905779830659716,38,20,20,0,500,false
36,correlated,2,3.1916993672418807,3.1916993672418807,14,0,20,-20,500,false
36,correlated,18,4.831391977555148,4.831391977555148,21,0,20,-20,500,false
36,correlated,4,7.417713890235721,7.417713890235721,43,20,20,0,500,false
36,correlated,10,1.5524853250032007,1.5524853250032007,7,0,20,-20,500,false
36,correlated,16,7.823541172987295,7.823541172987295,49,20,20,0,500,false
36,correlated,9,5.373438562506612,5.373438562506612,24,20,20,0,500,false
36,correlated,3,4.13393811654657,4.13393811654657,18,0,20,-20,500,false
36,correlated,14,7.19936361903623,7.19936361903623,40,20,20,0,500,false
36,correlated,6,9.772535985788021,9.772535985788021,148,20,20,0,500,false
36,correlated,19,2.972305429676311,2.972305429676311,12,0,20,-20,500,false
36,correlated,8,9.074975079325837,9.074975079325837,86,20,20,0,500,false
36,independent,12,3.5725662932170263,3.5725662932170263,14,0,20,-20,500,false
36,independent,5,1.6988257643754048,1.6988257643754048,6,80,20,60,500,false
36,independent,13,8.467255591975011,8.467255591975011,67,20,20,0,500,false
36,independent,20,4.878537960964271,4.878537960964271,21,40,20,20,500,false
36,independent,1,2.5829961450123826,2.5829961450123826,10,0,20,-20,500,false
36,independent,17,1.8522488028736945,1.8522488028736945,9,0,20,-20,500,false
36,independent,11,1.7743742868481984,1.7743742868481984,9,0,20,-20,500,false
36,independent,15,4.835092457443037,4.835092457443037,24,0,20,-20,500,false
36,independent,7,6.905779830659716,6.905779830659716,42,0,20,-20,500,false
36,independent,2,3.1916993672418807,3.1916993672418807,13,0,20,-20,500,false
36,independent,18,4.831391977555148,4.831391977555148,27,0,20,-20,500,false
36,independent,4,7.417713890235721,7.417713890235721,45,20,20,0,500,false
36,independent,10,1.5524853250032007,1.5524853250032007,7,0,20,-20,500,false
36,independent,16,7.823541172987295,7.823541172987295,52,20,20,0,500,false
36,independent,9,5.373438562506612,5.373438562506612,27,0,20,-20,500,false
36,independent,3,4.13393811654657,4.13393811654657,16,100,20,80,500,false
36,independent,14,7.19936361903623,7.19936361903623,42,40,20,20,500,false
36,independent,6,9.772535985788021,9.772535985788021,148,20,20,0,500,false
36,independent,19,2.972305429676311,2.972305429676311,11,40,20,20,500,false
36,independent,8,9.074975079325837,9.074975079325837,86,20,20,0,500,false
37,correlated,16,6.1752785022247725,6.1752785022247725,26,20,20,0,500,false
37,correlated,17,1.205973681677678,1.205973681677678,4,100,20,80,500,false
37,correlated,18,5.350093492550358,5.350093492550358,20,20,20,0,500,false
37,correlated,19,4.0319135441333405,4.0319135441333405,15,0,20,-20,500,false
37,correlated,5,5.396794283647874,5.396794283647874,20,40,20,20,500,false
37,correlated,1,6.4349459568875345,6.4349459568875345,28,20,20,0,500,false
37,correlated,10,6.954279734987663,6.954279734987663,33,20,20,0,500,false
37,correlated,15,5.738879537299193,5.738879537299193,23,0,20,-20,500,false
37,correlated,8,9.38616347716871,9.38616347716871,97,20,20,0,500,false
37,correlated,14,6.937799152306356,6.937799152306356,33,20,20,0,500,false
37,correlated,13,3.8805040324105624,3.8805040324105624,16,0,20,-20,500,false
37,correlated,9,5.1759579717490185,5.1759579717490185,19,60,20,40,500,false
37,correlated,20,4.834172745773779,4.834172745773779,22,0,20,-20,500,false
37,correlated,7,9.061383210286296,9.061383210286296,86,20,20,0,500,false
37,correlated,12,1.136882719855744,1.136882719855744,4,0,20,-20,500,false
37,correlated,6,2.068018039883586,2.068018039883586,7,60,20,40,500,false
37,correlated,3,9.969276267185014,9.969276267185014,115,20,20,0,500,false
37,correlated,4,3.6637102204116085,3.6637102204116085,15,0,20,-20,500,false
37,correlated,11,6.870039041161097,6.870039041161097,33,20,20,0,500,false
37,correlated,2,4.874437931163529,4.874437931163529,18,20,20,0,500,false
37,independent,16,6.1752785022247725,6.1752785022247725,27,0,20,-20,500,false
37,independent,17,1.205973681677678,1.205973681677678,7,0,20,-20,500,false
37,independent,18,5.350093492550358,5.350093492550358,19,160,20,140,500,false
37,independent,19,4.0319135441333405,4.0319135441333405,15,0,20,-20,500,false
37,independent,5,5.396794283647874,5.396794283647874,24,0,20,-20,500,false
37,independent,1,6.4349459568875345,6.4349459568875345,31,0,20,-20,500,false
37,independent,10,6.954279734987663,6.954279734987663,37,0,20,-20,500,false
37,independent,15,5.738879537299193,5.738879537299193,24,0,20,-20,500,false
37,independent,8,9.38616347716871,9.38616347716871,97,20,20,0,500,false
37,independent,14,6.937799152306356,6.937799152306356,39,0,20,-20,500,false
37,independent,13,3.8805040324105624,3.8805040324105624,16,0,20,-20,500,false
37,independent,9,5.1759579717490185,5.1759579717490185,21,0,20,-20,500,false
37,independent,20,4.834172745773779,4.834172745773779,17,20,20,0,500,false
37,independent,7,9.061383210286296,9.061383210286296,86,20,20,0,500,false
37,independent,12,1.136882719855744,1.136882719855744,4,20,20,0,500,false
37,independent,6,2.068018039883586,2.068018039883586,9,0,20,-20,500,false
37,independent,3,9.969276267185014,9.969276267185014,148,20,20,0,500,false
37,independent,4,3.6637102204116085,3.6637102204116085,13,0,20,-20,500,false
37,independent,11,6.870039041161097,6.870039041161097,32,80,20,60,500,false
37,independent,2,4.874437931163529,4.874437931163529,21,0,20,-20,500,false
38,correlated,12,9.403816978673522,9.403816978673522,81,20,20,0,500,false
38,correlated,11,7.820181344008693,7.820181344008693,32,20,20,0,500,false
38,correlated,6,1.3805811637511796,1.3805811637511796,6,0,20,-20,500,false
38,correlated,14,7.000079554708705,7.000079554708705,25,40,20,20,500,false
38,correlated,17,7.22021708860986,7.22021708860986,27,20,20,0,500,false
38,correlated,8,4.35399703113143,4.35399703113143,16,0,20,-20,500,false
38,correlated,1,8.439391104439448,8.439391104439448,40,20,20,0,500,false
38,correlated,16,5.753549053046729,5.753549053046729,19,120,20,100,500,false
38,correlated,5,6.501419790200551,6.501419790200551,23,0,20,-20,500,false
38,correlated,10,6.913856006778252,6.913856006778252,25,20,20,0,500,false
38,correlated,4,8.429481880962388,8.429481880962388,39,20,20,0,500,false
38,correlated,13,8.24555727990084,8.24555727990084,38,0,20,-20,500,false
38,correlated,15,8.020801302801223,8.020801302801223,33,40,20,20,500,false
38,correlated,18,5.163766844830312,5.163766844830312,18,0,20,-20,500,false
38,correlated,2,7.545082045052765,7.545082045052765,30,20,20,0,500,false
38,correlated,7,9.380329238390548,9.380329238390548,63,20,20,0,500,false
38,correlated,20,2.736906526116431,2.736906526116431,11,0,20,-20,500,false
38,correlated,9,6.7524921354974,6.7524921354974,25,0,20,-20,500,false
38,correlated,19,6.814174494425449,6.814174494425449,25,0,20,-20,500,false
38,correlated,3,3.772593146882344,3.772593146882344,13,0,20,-20,500,false
38,independent,12,9.403816978673522,9.403816978673522,81,40,20,20,500,false
38,independent,11,7.820181344008693,7.820181344008693,35,0,20,-20,500,false
